pair,open_date,close_date,open_rate,close_rate,amount,stake_amount,profit_abs,profit_ratio,exit_reason,trade_duration,is_short
SOL/USDT,2025-07-20 13:35:00+00:00,2025-07-20 14:50:00+00:00,182.1,181.36,0.9,163.89,-0.8622684,-0.0052581081773780325,exit_signal,75,False
ETH/USDT,2025-07-20 13:15:00+00:00,2025-07-20 15:15:00+00:00,3754.15,3764.38,0.04,150.166,0.22875528,0.0015224358985024525,roi,120,False
ETH/USDT,2025-07-20 15:35:00+00:00,2025-07-20 16:35:00+00:00,3774.22,3800.86,0.04,150.9688,0.86865508,0.005750421275656373,roi,60,False
SOL/USDT,2025-07-20 16:05:00+00:00,2025-07-20 17:05:00+00:00,182.28,181.06,0.9,164.052,-1.2942036,-0.007884253428631869,exit_signal,60,False
ETH/USDT,2025-07-20 16:45:00+00:00,2025-07-20 17:45:00+00:00,3812.43,3759.57,0.04,152.4972,-2.296128,-0.015047824807999188,exit_signal,60,False
ETH/USDT,2025-07-20 19:35:00+00:00,2025-07-20 20:00:00+00:00,3773.28,3749.38,0.04,150.9312,-1.13654384,-0.00752569596350149,exit_signal,25,False
SOL/USDT,2025-07-20 18:50:00+00:00,2025-07-20 20:05:00+00:00,181.63,180.99,0.9,163.467,-0.7718148,-0.004718701565494662,exit_signal,75,False
ETH/USDT,2025-07-20 21:25:00+00:00,2025-07-20 22:05:00+00:00,3754.19,3744.22,0.04,150.1676,-0.57876184,-0.003851794868702202,exit_signal,40,False
SOL/USDT,2025-07-21 02:40:00+00:00,2025-07-21 03:20:00+00:00,182.7,186.05,0.9,164.43,2.815875,0.017114799538448796,roi,40,False
ETH/USDT,2025-07-21 03:05:00+00:00,2025-07-21 04:20:00+00:00,3752.86,3776.1417010206123,0.04,150.1144,0.750572,0.0049970017989206484,roi,75,False
ETH/USDT,2025-07-21 04:25:00+00:00,2025-07-21 05:25:00+00:00,3775.59,3750.0,0.04,151.0236,-1.20421416,-0.007968900653680243,exit_signal,60,False
SOL/USDT,2025-07-21 05:35:00+00:00,2025-07-21 06:15:00+00:00,186.21,188.73,0.9,167.589,2.0655324,0.01231759735845298,roi,40,False
SOL/USDT,2025-07-21 06:20:00+00:00,2025-07-21 07:35:00+00:00,188.99,190.16244146487895,0.9,170.091,0.850455,0.004997001798920647,roi,75,False
ETH/USDT,2025-07-21 06:30:00+00:00,2025-07-21 08:30:00+00:00,3804.78,3809.348477086252,0.04,152.1912,-0.01515784,-9.953762602272845e-05,roi,120,False
SOL/USDT,2025-07-21 07:40:00+00:00,2025-07-21 08:40:00+00:00,190.08,191.54,0.9,171.072,1.0908054,0.006372470709493496,roi,60,False
SOL/USDT,2025-07-21 08:45:00+00:00,2025-07-21 10:00:00+00:00,190.85,192.03398038823295,0.9,171.765,0.858825,0.004997001798920648,roi,75,False
SOL/USDT,2025-07-21 10:05:00+00:00,2025-07-21 11:20:00+00:00,191.37,192.55720632379428,0.9,172.233,0.861165,0.004997001798920648,roi,75,False
ETH/USDT,2025-07-21 10:40:00+00:00,2025-07-21 11:20:00+00:00,3787.67,3830.1173724234536,0.04,151.5068,1.515068,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-21 11:25:00+00:00,2025-07-21 12:05:00+00:00,193.0,190.98,0.9,173.7,-2.0253492,-0.0116530496210046,exit_signal,40,False
ETH/USDT,2025-07-21 11:25:00+00:00,2025-07-21 13:05:00+00:00,3828.71,3799.82,0.04,153.1484,-1.33868472,-0.00873585353033735,exit_signal,100,False
SOL/USDT,2025-07-21 13:35:00+00:00,2025-07-21 14:30:00+00:00,192.44,194.5966219731839,0.9,173.196,1.73196,0.009994003597841295,roi,55,False
ETH/USDT,2025-07-21 13:50:00+00:00,2025-07-21 14:45:00+00:00,3818.78,3861.5760136081653,0.04,152.7512,1.527512,0.009994003597841295,roi,55,False
SOL/USDT,2025-07-21 14:35:00+00:00,2025-07-21 15:15:00+00:00,194.23,197.62,0.9,174.807,2.839401,0.016233322355348568,roi,40,False
ETH/USDT,2025-07-21 14:50:00+00:00,2025-07-21 15:40:00+00:00,3847.1,3821.51,0.04,153.884,-1.20764664,-0.00784306676787772,exit_signal,50,False
SOL/USDT,2025-07-21 15:20:00+00:00,2025-07-21 16:20:00+00:00,198.4,194.32,0.9,178.56,-3.93505293,-0.02202449212596098,exit_signal,60,False
ETH/USDT,2025-07-21 18:25:00+00:00,2025-07-21 18:40:00+00:00,3797.55,3769.74,0.04,151.902,-1.29401496,-0.008513640482614092,exit_signal,15,False
SOL/USDT,2025-07-21 20:10:00+00:00,2025-07-21 21:00:00+00:00,196.11,194.01,0.9,176.499,-2.1006648,-0.01189471417348459,exit_signal,50,False
SOL/USDT,2025-07-21 22:05:00+00:00,2025-07-21 23:55:00+00:00,196.02,196.04,0.9,176.418,-0.1937124,-0.0010973723897484793,exit_signal,110,False
SOL/USDT,2025-07-22 00:10:00+00:00,2025-07-22 01:05:00+00:00,197.12,195.99,0.9,177.408,-1.2292794,-0.006924954199558187,exit_signal,55,False
SOL/USDT,2025-07-22 01:25:00+00:00,2025-07-22 02:00:00+00:00,198.59,202.8026355813488,0.9,178.731,3.57462,0.01998800719568259,roi,35,False
SOL/USDT,2025-07-22 02:05:00+00:00,2025-07-22 03:40:00+00:00,203.01,199.55,0.8,162.408,-2.9612288,-0.01822233589554164,exit_signal,95,False
SOL/USDT,2025-07-22 06:25:00+00:00,2025-07-22 07:25:00+00:00,199.52,200.757766659996,0.9,179.568,0.89784,0.004997001798920648,roi,60,False
SOL/USDT,2025-07-22 07:30:00+00:00,2025-07-22 08:00:00+00:00,201.14,198.16,0.8,160.912,-2.5915168,-0.01609552315741906,exit_signal,30,False
SOL/USDT,2025-07-22 09:40:00+00:00,2025-07-22 10:55:00+00:00,197.94,199.16796477886732,0.9,178.146,0.89073,0.004997001798920648,roi,75,False
SOL/USDT,2025-07-22 11:00:00+00:00,2025-07-22 12:05:00+00:00,199.21,200.44584350610364,0.9,179.289,0.896445,0.0049970017989206484,roi,65,False
SOL/USDT,2025-07-22 12:10:00+00:00,2025-07-22 12:50:00+00:00,199.63,201.8671983189914,0.9,179.667,1.79667,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-22 12:55:00+00:00,2025-07-22 13:55:00+00:00,202.82,198.78,0.8,162.256,-3.424768,-0.02109453192102094,exit_signal,60,False
SOL/USDT,2025-07-22 15:00:00+00:00,2025-07-22 16:10:00+00:00,202.27,203.52482689613768,0.8,161.816,0.7929224,0.004897209990612148,roi,70,False
BTC/USDT,2025-07-22 15:00:00+00:00,2025-07-22 16:50:00+00:00,119111.9,118818.4,0.001,119.1119,-0.44815439,-0.00376020916973734,exit_signal,110,False
SOL/USDT,2025-07-22 16:20:00+00:00,2025-07-22 17:15:00+00:00,203.3,202.3,0.8,162.64,-0.994688,-0.006112220518156396,exit_signal,55,False
SOL/USDT,2025-07-22 18:55:00+00:00,2025-07-22 19:25:00+00:00,203.31,201.39,0.8,162.648,-1.730256,-0.01063166143400871,exit_signal,30,False
SOL/USDT,2025-07-22 22:00:00+00:00,2025-07-22 23:05:00+00:00,201.53,202.780236141685,0.8,161.224,0.80612,0.004997001798920648,roi,65,False
SOL/USDT,2025-07-22 23:10:00+00:00,2025-07-22 23:50:00+00:00,203.14,205.41653392035218,0.8,162.512,1.62512,0.009994003597841295,roi,40,False
ETH/USDT,2025-07-23 00:25:00+00:00,2025-07-23 01:00:00+00:00,3761.8,3726.7,0.04,150.472,-1.583724,-0.01051872996569967,exit_signal,35,False
SOL/USDT,2025-07-22 23:55:00+00:00,2025-07-23 01:10:00+00:00,205.73,203.09,0.8,164.584,-2.33035202,-0.014150553196007344,exit_signal,75,False
ETH/USDT,2025-07-23 02:10:00+00:00,2025-07-23 03:55:00+00:00,3747.72,3729.12,0.04,149.9088,-0.92344416,-0.006156345896602155,exit_signal,105,False
ETH/USDT,2025-07-24 11:20:00+00:00,2025-07-24 12:40:00+00:00,3649.72,3625.5,0.04,145.9888,-1.14340528,-0.007827447367271144,exit_signal,80,False
ETH/USDT,2025-07-24 13:35:00+00:00,2025-07-24 14:00:00+00:00,3652.5,3630.06,0.04,146.1,-1.07238144,-0.007335649534304059,exit_signal,25,False
ETH/USDT,2025-07-24 14:30:00+00:00,2025-07-24 14:50:00+00:00,3647.61,3724.985757454473,0.04,145.9044,2.918088,0.01998800719568259,roi,20,False
ETH/USDT,2025-07-24 14:55:00+00:00,2025-07-24 16:30:00+00:00,3727.71,3692.82,0.04,149.1084,-1.58861972,-0.010647737617251362,exit_signal,95,False
SOL/USDT,2025-07-24 18:20:00+00:00,2025-07-24 19:40:00+00:00,189.32,188.4,0.9,170.388,-1.0319688,-0.006052949679590091,exit_signal,80,False
ETH/USDT,2025-07-24 18:55:00+00:00,2025-07-24 20:05:00+00:00,3748.44,3723.58,0.04,149.9376,-1.17372848,-0.007823418976966949,exit_signal,70,False
ETH/USDT,2025-07-24 22:45:00+00:00,2025-07-24 23:05:00+00:00,3731.94,3710.93,0.04,149.2776,-1.01902888,-0.006822308432761638,exit_signal,20,False
ETH/USDT,2025-07-25 02:10:00+00:00,2025-07-25 02:15:00+00:00,3687.43,3682.94,0.04,147.4972,-0.35648888,-0.0024154703610037437,exit_signal,5,False
ETH/USDT,2025-07-25 10:00:00+00:00,2025-07-25 12:00:00+00:00,3728.4,3732.876766059636,0.04,149.136,0.0,0.0,roi,120,False
ETH/USDT,2025-07-25 12:15:00+00:00,2025-07-25 12:35:00+00:00,3729.55,3709.19,0.04,149.182,-0.99292976,-0.006651837080776296,exit_signal,20,False
ETH/USDT,2025-07-25 12:45:00+00:00,2025-07-25 13:00:00+00:00,3730.97,3705.57,0.04,149.2388,-1.19447696,-0.007998996933624856,exit_signal,15,False
SOL/USDT,2025-07-25 20:10:00+00:00,2025-07-25 20:50:00+00:00,182.22,184.26208925355215,0.9,163.998,1.63998,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-25 20:55:00+00:00,2025-07-25 22:00:00+00:00,183.99,185.13142285371222,0.9,165.591,0.827955,0.004997001798920648,roi,65,False
ETH/USDT,2025-07-25 21:30:00+00:00,2025-07-25 23:35:00+00:00,3721.34,3725.808288973384,0.04,148.8536,0.0,0.0,roi,125,False
SOL/USDT,2025-07-25 22:05:00+00:00,2025-07-25 23:55:00+00:00,185.6,186.7514108465079,0.9,167.04,0.8352,0.0049970017989206484,roi,110,False
ETH/USDT,2025-07-26 02:35:00+00:00,2025-07-26 06:25:00+00:00,3764.64,3735.99,0.04,150.5856,-1.32601512,-0.00880044299061262,exit_signal,230,False
ETH/USDT,2025-07-27 10:50:00+00:00,2025-07-27 13:55:00+00:00,3836.74,3807.18,0.04,153.4696,-1.36585408,-0.00889449805671365,exit_signal,185,False
ETH/USDT,2025-07-27 16:35:00+00:00,2025-07-27 17:00:00+00:00,3849.5,3816.99,0.04,153.98,-1.48439576,-0.00963440483573215,exit_signal,25,False
SOL/USDT,2025-07-27 16:40:00+00:00,2025-07-27 17:15:00+00:00,189.79,186.79,0.9,170.811,-2.9033532,-0.016987267990120097,exit_signal,35,False
SOL/USDT,2025-07-27 18:35:00+00:00,2025-07-27 19:30:00+00:00,188.24,187.53,0.9,169.416,-0.8419158,-0.004966537714430415,exit_signal,55,False
ETH/USDT,2025-07-27 18:10:00+00:00,2025-07-27 19:45:00+00:00,3842.79,3834.69,0.04,153.7116,-0.50825952,-0.003304596056196858,exit_signal,95,False
SOL/USDT,2025-07-27 22:05:00+00:00,2025-07-27 23:10:00+00:00,188.78,188.12,0.9,169.902,-0.797526,-0.004691220652712726,exit_signal,65,False
ETH/USDT,2025-07-27 22:50:00+00:00,2025-07-28 01:05:00+00:00,3872.16,3851.33,0.04,154.8864,-1.03405632,-0.006672220790495828,exit_signal,135,False
SOL/USDT,2025-07-28 00:20:00+00:00,2025-07-28 01:35:00+00:00,190.02,188.35,0.9,171.018,-1.7073198,-0.009977289071247284,exit_signal,75,False
SOL/USDT,2025-07-28 02:20:00+00:00,2025-07-28 03:00:00+00:00,189.62,191.74501901140684,0.9,170.658,1.70658,0.009994003597841295,roi,40,False
SOL/USDT,2025-07-28 03:05:00+00:00,2025-07-28 04:05:00+00:00,192.11,193.9,0.9,172.899,1.4025546,0.008107123649395809,roi,60,False
ETH/USDT,2025-07-28 02:30:00+00:00,2025-07-28 04:30:00+00:00,3874.77,3880.35,0.04,154.9908,0.03707712,0.0002390779779687526,roi,120,False
SOL/USDT,2025-07-28 04:10:00+00:00,2025-07-28 05:50:00+00:00,193.44,194.6400480288173,0.9,174.096,0.87048,0.004997001798920648,roi,100,False
ETH/USDT,2025-07-28 05:40:00+00:00,2025-07-28 07:05:00+00:00,3925.12,3906.17,0.04,157.0048,-0.94595096,-0.006021368326077564,exit_signal,85,False
SOL/USDT,2025-07-28 05:55:00+00:00,2025-07-28 07:05:00+00:00,194.92,193.24,0.9,175.428,-1.7216064,-0.009807864511746471,exit_signal,70,False
SOL/USDT,2025-07-28 09:55:00+00:00,2025-07-28 10:40:00+00:00,193.3,192.02,0.9,173.97,-1.3600728,-0.00781317034921313,exit_signal,45,False
SOL/USDT,2025-07-28 12:20:00+00:00,2025-07-28 13:15:00+00:00,192.52,191.23,0.9,173.268,-1.368225,-0.007891847065041672,exit_signal,55,False
ETH/USDT,2025-07-29 07:35:00+00:00,2025-07-29 08:40:00+00:00,3854.52,3878.4323714228535,0.04,154.1808,0.75539548,0.004896475530619281,roi,65,False
ETH/USDT,2025-07-29 12:25:00+00:00,2025-07-29 13:25:00+00:00,3844.31,3868.1590314188516,0.04,153.7724,0.768862,0.0049970017989206484,roi,60,False
ETH/USDT,2025-07-29 13:30:00+00:00,2025-07-29 13:55:00+00:00,3864.56,3838.37,0.04,154.5824,-1.23247032,-0.007968121087725776,exit_signal,25,False
ETH/USDT,2025-07-30 03:10:00+00:00,2025-07-30 04:40:00+00:00,3809.69,3800.62,0.04,152.3876,-0.54544744,-0.003577196358360735,exit_signal,90,False
ETH/USDT,2025-07-30 08:45:00+00:00,2025-07-30 09:15:00+00:00,3822.07,3803.49,0.04,152.8828,-0.92621344,-0.0060546905549407545,exit_signal,30,False
ETH/USDT,2025-07-30 18:10:00+00:00,2025-07-30 18:45:00+00:00,3809.8,3791.0,0.04,152.392,-0.9344192,-0.006128004650304468,exit_signal,35,False
ETH/USDT,2025-07-31 01:35:00+00:00,2025-07-31 02:45:00+00:00,3838.07,3861.880320192115,0.04,153.5228,0.767614,0.004997001798920648,roi,70,False
SOL/USDT,2025-08-03 15:20:00+00:00,2025-08-03 17:10:00+00:00,161.63,162.63270762457475,1.0,161.63,0.81910714,0.00506475264751438,roi,110,False
SOL/USDT,2025-08-03 23:20:00+00:00,2025-08-04 00:05:00+00:00,163.05,161.55,1.0,163.05,-1.6778284,-0.010284098783293656,exit_signal,45,False
SOL/USDT,2025-08-04 00:25:00+00:00,2025-08-04 01:05:00+00:00,162.56,164.38176505903542,1.0,162.56,1.6256,0.009994003597841295,roi,40,False
SOL/USDT,2025-08-04 01:10:00+00:00,2025-08-04 02:10:00+00:00,163.81,162.52,1.0,163.81,-1.485798,-0.009064813233420059,exit_signal,60,False
ETH/USDT,2025-08-04 00:50:00+00:00,2025-08-04 02:50:00+00:00,3538.68,3555.11,0.04,141.5472,0.48694904,0.0034381255565107366,roi,120,False
SOL/USDT,2025-08-04 02:55:00+00:00,2025-08-04 03:35:00+00:00,164.2,162.92,1.0,164.2,-1.476272,-0.008985303093418006,exit_signal,40,False
ETH/USDT,2025-08-04 02:55:00+00:00,2025-08-04 04:40:00+00:00,3566.99,3543.5,0.04,142.6796,-1.11025176,-0.00777676702482319,exit_signal,105,False
SOL/USDT,2025-08-04 08:40:00+00:00,2025-08-04 09:45:00+00:00,163.4,162.91,1.0,163.4,-0.685786,-0.004194460068145159,exit_signal,65,False
SOL/USDT,2025-08-04 13:35:00+00:00,2025-08-04 14:15:00+00:00,164.04,166.26,1.0,164.04,2.02182,0.012317773929643677,roi,40,False
ETH/USDT,2025-08-04 13:40:00+00:00,2025-08-04 14:20:00+00:00,3587.0,3659.31,0.04,143.48,2.71848856,0.018935450550132703,roi,40,False
SOL/USDT,2025-08-04 14:50:00+00:00,2025-08-04 15:50:00+00:00,165.98,164.47,1.0,165.98,-1.70827,-0.010285851624342902,exit_signal,60,False
ETH/USDT,2025-08-04 14:25:00+00:00,2025-08-04 16:05:00+00:00,3651.23,3673.881216730038,0.04,146.0492,0.71815142,0.004914239773497448,roi,100,False
SOL/USDT,2025-08-04 16:10:00+00:00,2025-08-04 16:50:00+00:00,166.1,167.96143686211727,1.0,166.1,1.661,0.009994003597841295,roi,40,False
ETH/USDT,2025-08-04 16:10:00+00:00,2025-08-04 17:05:00+00:00,3660.29,3701.3098599159493,0.04,146.4116,1.464116,0.009994003597841295,roi,55,False
SOL/USDT,2025-08-04 17:10:00+00:00,2025-08-04 18:15:00+00:00,169.22,167.04,1.0,169.22,-2.381756,-0.014066468522148738,exit_signal,65,False
ETH/USDT,2025-08-04 17:10:00+00:00,2025-08-04 19:35:00+00:00,3714.03,3672.09,0.04,148.5612,-1.85486688,-0.01247805367231596,exit_signal,145,False
ETH/USDT,2025-08-04 20:25:00+00:00,2025-08-04 21:15:00+00:00,3684.98,3726.2765539323595,0.04,147.3992,1.473992,0.009994003597841295,roi,50,False
SOL/USDT,2025-08-04 20:35:00+00:00,2025-08-04 21:35:00+00:00,167.26,168.29763458074842,1.0,167.26,0.8363,0.004997001798920648,roi,60,False
ETH/USDT,2025-08-04 21:20:00+00:00,2025-08-04 23:20:00+00:00,3718.6,3723.0649989993994,0.04,148.744,0.0,0.0,roi,120,False
SOL/USDT,2025-08-04 22:20:00+00:00,2025-08-05 00:30:00+00:00,168.88,169.08277766659995,1.0,168.88,-0.00666174,-3.942293553285367e-05,roi,130,False
SOL/USDT,2025-08-05 01:10:00+00:00,2025-08-05 01:50:00+00:00,169.61,168.6,1.0,169.61,-1.212926,-0.0071469764801104,exit_signal,40,False
SOL/USDT,2025-08-05 09:35:00+00:00,2025-08-05 10:25:00+00:00,167.87,169.7512727636582,1.0,167.87,1.6787,0.009994003597841297,roi,50,False
SOL/USDT,2025-08-05 10:30:00+00:00,2025-08-05 12:25:00+00:00,170.65,168.75,1.0,170.65,-2.10364,-0.012319827558489812,exit_signal,115,False
ETH/USDT,2025-08-05 11:05:00+00:00,2025-08-05 12:25:00+00:00,3669.65,3653.16,0.04,146.786,-0.83534744,-0.005687507882773232,exit_signal,80,False
ETH/USDT,2025-08-06 06:05:00+00:00,2025-08-06 07:20:00+00:00,3622.49,3644.9629217530514,0.04,144.8996,0.724498,0.004997001798920648,roi,75,False
SOL/USDT,2025-08-06 13:55:00+00:00,2025-08-06 14:40:00+00:00,164.4,166.24238543125875,1.0,164.4,1.644,0.009994003597841295,roi,45,False
SOL/USDT,2025-08-06 14:45:00+00:00,2025-08-06 15:35:00+00:00,166.54,168.4063678206924,1.0,166.54,1.6654,0.009994003597841295,roi,50,False
ETH/USDT,2025-08-06 15:40:00+00:00,2025-08-06 17:40:00+00:00,3642.46,3656.35,0.04,145.6984,0.36577396,0.0025089817542516993,roi,120,False
SOL/USDT,2025-08-06 16:00:00+00:00,2025-08-06 18:00:00+00:00,168.98,169.18289773864316,1.0,168.98,-0.00594824,-3.51797443252595e-05,roi,120,False
SOL/USDT,2025-08-06 18:05:00+00:00,2025-08-06 19:35:00+00:00,169.82,168.08,1.0,169.82,-1.94274,-0.011433135407884935,exit_signal,90,False
ETH/USDT,2025-08-06 17:45:00+00:00,2025-08-06 19:45:00+00:00,3664.87,3671.56,0.04,146.5948,0.09152568,0.0006239702739898489,roi,120,False
SOL/USDT,2025-08-06 20:00:00+00:00,2025-08-06 20:35:00+00:00,168.73,168.08,1.0,168.73,-0.852086,-0.005046968855372606,exit_signal,35,False
ETH/USDT,2025-08-07 10:05:00+00:00,2025-08-07 10:45:00+00:00,3770.8,3813.0583149889935,0.04,150.832,1.50832,0.009994003597841295,roi,40,False
SOL/USDT,2025-08-07 10:15:00+00:00,2025-08-07 11:00:00+00:00,171.38,173.300608365019,1.0,171.38,1.7138,0.009994003597841295,roi,45,False
ETH/USDT,2025-08-07 11:10:00+00:00,2025-08-07 12:10:00+00:00,3806.98,3830.5974464678807,0.04,152.2792,0.761396,0.004997001798920647,roi,60,False
SOL/USDT,2025-08-07 11:05:00+00:00,2025-08-07 12:35:00+00:00,172.84,171.79,1.0,172.84,-1.256778,-0.007266977466840886,exit_signal,90,False
ETH/USDT,2025-08-07 12:20:00+00:00,2025-08-07 13:35:00+00:00,3833.88,3857.664326595958,0.04,153.3552,0.766776,0.0049970017989206484,roi,75,False
ETH/USDT,2025-08-07 13:40:00+00:00,2025-08-07 14:15:00+00:00,3862.47,3829.1,0.04,154.4988,-1.51939768,-0.00982846849326449,exit_signal,35,False
SOL/USDT,2025-08-07 19:55:00+00:00,2025-08-07 20:35:00+00:00,171.05,172.96691014608766,1.0,171.05,1.7105,0.009994003597841295,roi,40,False
ETH/USDT,2025-08-07 19:55:00+00:00,2025-08-07 21:45:00+00:00,3856.45,3880.374344606764,0.04,154.258,0.77129,0.004997001798920648,roi,110,False
SOL/USDT,2025-08-07 20:50:00+00:00,2025-08-07 22:10:00+00:00,172.97,174.04305783470082,1.0,172.97,0.86485,0.004997001798920648,roi,80,False
ETH/USDT,2025-08-07 21:50:00+00:00,2025-08-07 22:50:00+00:00,3874.78,3903.62,0.04,154.9912,0.9669184,0.006234796535815548,roi,60,False
SOL/USDT,2025-08-07 22:30:00+00:00,2025-08-07 23:40:00+00:00,174.09,175.17000600360214,1.0,174.09,0.87045,0.004997001798920647,roi,70,False
ETH/USDT,2025-08-07 22:55:00+00:00,2025-08-08 00:20:00+00:00,3917.29,3881.91,0.04,156.6916,-1.61364209,-0.01029202896204273,exit_signal,85,False
SOL/USDT,2025-08-08 00:15:00+00:00,2025-08-08 00:20:00+00:00,174.95,173.87,1.0,174.95,-1.289292,-0.007365069383634182,exit_signal,5,False
SOL/USDT,2025-08-08 00:40:00+00:00,2025-08-08 01:05:00+00:00,175.06,173.78,1.0,175.06,-1.489304,-0.008502290377173217,exit_signal,25,False
ETH/USDT,2025-08-08 00:40:00+00:00,2025-08-08 02:05:00+00:00,3928.4,3883.07,0.04,157.136,-2.00067528,-0.012724490852784936,exit_signal,85,False
ETH/USDT,2025-08-08 02:50:00+00:00,2025-08-08 03:30:00+00:00,3904.42,3951.23,0.04,156.1768,1.6838644,0.010775318018986735,roi,40,False
SOL/USDT,2025-08-08 02:50:00+00:00,2025-08-08 04:05:00+00:00,175.0,174.21,1.0,175.0,-0.999526,-0.00570815225150624,exit_signal,75,False
ETH/USDT,2025-08-08 03:35:00+00:00,2025-08-08 05:10:00+00:00,3939.64,3907.43,0.04,157.5856,-1.47672968,-0.009365349203835265,exit_signal,95,False
SOL/USDT,2025-08-08 07:20:00+00:00,2025-08-08 08:05:00+00:00,175.61,177.57801280768462,1.0,175.61,1.738393,0.00989323267266222,roi,45,False
SOL/USDT,2025-08-08 08:10:00+00:00,2025-08-08 08:40:00+00:00,177.36,175.35,0.9,159.624,-1.9994634,-0.012518571401137666,exit_signal,30,False
SOL/USDT,2025-08-08 10:00:00+00:00,2025-08-08 11:10:00+00:00,175.96,177.0516069641785,0.9,158.364,0.79182,0.004997001798920648,roi,70,False
SOL/USDT,2025-08-08 13:45:00+00:00,2025-08-08 14:35:00+00:00,176.75,176.15,0.9,159.075,-0.730566,-0.004589834500996715,exit_signal,50,False
ETH/USDT,2025-08-08 13:50:00+00:00,2025-08-08 15:45:00+00:00,3988.08,3927.4,0.04,159.5232,-2.61717152,-0.016396374688476514,exit_signal,115,False
ETH/USDT,2025-08-08 17:05:00+00:00,2025-08-08 17:45:00+00:00,3980.82,4025.431951170702,0.04,159.2328,1.592328,0.009994003597841295,roi,40,False
SOL/USDT,2025-08-08 17:25:00+00:00,2025-08-08 18:05:00+00:00,176.87,179.01,0.9,159.183,1.7338248,0.010885491094668694,roi,40,False
ETH/USDT,2025-08-08 17:50:00+00:00,2025-08-08 18:55:00+00:00,4029.2,4054.1960376225734,0.04,161.168,0.80584,0.004997001798920648,roi,65,False
SOL/USDT,2025-08-08 18:15:00+00:00,2025-08-08 20:20:00+00:00,179.03,177.29,0.9,161.127,-1.7584128,-0.010906666076877363,exit_signal,125,False
ETH/USDT,2025-08-08 19:05:00+00:00,2025-08-08 21:30:00+00:00,4052.4,4038.85,0.04,162.096,-0.73619,-0.0045389679626238666,exit_signal,145,False
SOL/USDT,2025-08-08 21:00:00+00:00,2025-08-08 22:05:00+00:00,178.16,177.33,0.9,160.344,-0.9389646,-0.0058524270260475065,exit_signal,65,False
ETH/USDT,2025-08-09 05:05:00+00:00,2025-08-09 05:05:00+00:00,4103.53,4190.577064238542,0.04,164.1412,3.282824,0.01998800719568259,roi,0,False
SOL/USDT,2025-08-09 05:05:00+00:00,2025-08-09 05:45:00+00:00,179.63,181.643063838303,0.9,161.667,1.61667,0.009994003597841295,roi,40,False
ETH/USDT,2025-08-09 05:10:00+00:00,2025-08-09 07:10:00+00:00,4166.84,4171.843209925955,0.04,166.6736,0.0,0.0,roi,120,False
ETH/USDT,2025-08-09 08:55:00+00:00,2025-08-09 09:45:00+00:00,4183.53,4230.41366619972,0.04,167.3412,1.673412,0.009994003597841295,roi,50,False
SOL/USDT,2025-08-09 10:30:00+00:00,2025-08-09 11:05:00+00:00,182.51,181.66,0.9,164.259,-0.9616518,-0.0058509741013098564,exit_signal,35,False
ETH/USDT,2025-08-09 09:50:00+00:00,2025-08-09 11:15:00+00:00,4220.03,4201.08,0.04,168.8012,-0.96010664,-0.005684384479773436,exit_signal,85,False
SOL/USDT,2025-08-09 15:05:00+00:00,2025-08-09 15:25:00+00:00,181.5,180.01,0.9,163.35,-1.5362154,-0.009398801490455588,exit_signal,20,False
ETH/USDT,2025-08-09 15:05:00+00:00,2025-08-09 15:35:00+00:00,4210.74,4195.74,0.04,168.4296,-0.80175552,-0.004757327424318006,force_exit,30,False
